date,actual_close,predicted_close
2026-03-12,0.2890770137310028,0.29050708
2026-03-13,0.2934379875659942,0.29110062
2026-03-14,0.2981219887733459,0.29199183
2026-03-15,0.298878014087677,0.2933511
2026-03-16,0.2957279980182647,0.2949139
2026-03-17,0.3067609965801239,0.29619825
2026-03-18,0.304394006729126,0.29813212
2026-03-19,0.3034969866275787,0.30003035
2026-03-20,0.3099139928817749,0.30168238
2026-03-21,0.3117580115795135,0.30357563
2026-03-22,0.3104870021343231,0.30556336
2026-03-23,0.3077619969844818,0.30732033
2026-03-24,0.3060719966888428,0.30856916
2026-03-25,0.3145790100097656,0.30928275
2026-03-26,0.3111869990825653,0.31032526
2026-03-27,0.3108699917793274,0.3111474
2026-03-28,0.3165139853954315,0.31176636
2026-03-29,0.3214409947395324,0.31267655
2026-03-30,0.3194540143013,0.3140616
2026-03-31,0.3132089972496032,0.3154129
2026-04-01,0.3156619966030121,0.31612825
2026-04-02,0.3153310120105743,0.31664112
2026-04-03,0.3151699900627136,0.31694433
2026-04-04,0.3175700008869171,0.3170885
2026-04-05,0.3188520073890686,0.3173252
2026-04-06,0.3165990114212036,0.3176885
2026-04-07,0.3154639899730682,0.317906
2026-04-08,0.3179099857807159,0.3179408
2026-04-09,0.320369005203247,0.3180705
2026-04-10,0.3192319869995117,0.31843093
2026-04-11,0.3189559876918793,0.3187904
2026-04-12,0.321491003036499,0.31910363
2026-04-13,0.3205220103263855,0.31957006
2026-04-14,0.3237150013446808,0.31999084
2026-04-15,0.3271409869194031,0.3206155
2026-04-16,0.3269970118999481,0.32156488
2026-04-17,0.3278630077838897,0.32259038
2026-04-18,0.3296650052070617,0.32364276
2026-04-19,0.3292050063610077,0.32475817
2026-04-20,0.3292649984359741,0.3257627
2026-04-21,0.3328329920768738,0.3266212
2026-04-22,0.3297010064125061,0.32760745
2026-04-23,0.3288629949092865,0.32830435
2026-04-24,0.3236440122127533,0.32872438
2026-04-25,0.3240079879760742,0.3285257
2026-04-26,0.3235310018062591,0.3280449
2026-04-27,0.3252390027046203,0.32739833
2026-04-28,0.3230099976062774,0.32685557
2026-04-29,0.323058009147644,0.32623205
2026-04-30,0.3264780044555664,0.32563668
2026-05-01,0.326664000749588,0.32538807
2026-05-02,0.3301810026168823,0.32535955
2026-05-03,0.3385390043258667,0.32574993
2026-05-04,0.341152012348175,0.3270092
2026-05-05,0.3446489870548248,0.328826
2026-05-06,0.3462310135364532,0.33107537
2026-05-07,0.3489769995212555,0.333478
2026-05-08,0.3506140112876892,0.3359624
2026-05-09,0.3501549959182739,0.33838058
2026-05-10,0.3506760001182556,0.3404918
2026-05-11,0.3510699868202209,0.34227845
2026-05-12,0.3489890098571777,0.34374312
2026-05-13,0.3495680093765259,0.34472033
2026-05-14,0.353626012802124,0.34539038
2026-05-15,0.351978987455368,0.34614533
2026-05-16,0.35506099462509144,0.34672412
2026-05-17,0.3554250001907348,0.34741297
2026-05-18,0.355430006980896,0.348112
2026-05-19,0.3559390008449554,0.34875482
2026-05-20,0.3589169979095459,0.349349
2026-05-21,0.36502400040626526,0.35009637
2026-05-22,0.36189299821853643,0.35133207
2026-05-23,0.36247199773788447,0.35244474
2026-05-24,0.3651059865951538,0.35345775
2026-05-25,0.3716369867324829,0.35452417
2026-05-26,0.3753750026226043,0.3560244
2026-05-27,0.36776301264762884,0.35788697
2026-05-28,0.3525330126285553,0.35915685
2026-05-29,0.3439779877662658,0.35882005
2026-05-30,0.3476549983024597,0.357019
2026-05-31,0.3508580029010772,0.35487956
2026-06-01,0.3431850075721741,0.3529587
2026-06-02,0.3323149979114532,0.35070702
2026-06-03,0.3329370021820068,0.34765705
2026-06-04,0.3320150077342987,0.34453627
2026-06-05,0.3200820088386535,0.34156242
2026-06-06,0.3240059912204742,0.33798158
2026-06-07,0.3265570104122162,0.3347545
2026-06-08,0.3265489935874939,0.3321874
2026-06-09,0.3226160109043121,0.3302168
2026-06-10,0.3207519948482513,0.3284515
2026-06-11,0.3164960145950317,0.32683253
2026-06-12,0.3152529895305633,0.32510012
2026-06-13,0.3170740008354187,0.32337153
2026-06-14,0.3201439976692199,0.32194483
2026-06-15,0.3184739947319031,0.3210561
2026-06-16,0.3166109919548034,0.32040688
2026-06-17,0.3214739859104156,0.3198136
2026-06-18,0.3204010128974914,0.3197099
2026-06-19,0.32361900806427,0.31978318
2026-06-20,0.3263779878616333,0.3202239
2026-06-21,0.3272700011730194,0.32104525
2026-06-22,0.33365198969841,0.3220736
2026-06-23,0.3288939893245697,0.3236468
2026-06-24,0.3269650042057037,0.3249713
2026-06-25,0.3233970105648041,0.32590574
2026-06-26,0.3201169967651367,0.32624602
2026-06-27,0.3207539916038513,0.3259612
2026-06-28,0.3216319978237152,0.32540542
2026-06-29,0.3208869993686676,0.324807
2026-06-30,0.3149630129337311,0.3241735
2026-07-01,0.3157060146331787,0.32310098
2026-07-02,0.3171739876270294,0.3219622
2026-07-03,0.3228859901428222,0.3209965
2026-07-04,0.3249880075454712,0.3206757
2026-07-05,0.3289979994297027,0.3209026
2026-07-06,0.3294549882411957,0.32175004
2026-07-07,0.3315039873123169,0.32290006
2026-07-08,0.3282159864902496,0.324289
2026-07-09,0.3319039940834045,0.32541066
2026-07-10,0.3302409946918487,0.32659408
2026-07-11,0.3298520147800445,0.32754594
2026-07-12,0.3313040137290954,0.32825735
2026-07-13,0.3240480124950409,0.32888454
2026-07-14,0.3257200121879577,0.32880893
2026-07-15,0.3243379890918731,0.32851222
2026-07-16,0.3229900002479553,0.32798678
2026-07-17,0.3225539922714233,0.32727554
2026-07-18,0.3256449997425079,0.32649273
2026-07-19,0.3270449936389923,0.32599193
2026-07-20,0.3266359865665436,0.32579717
2026-07-21,0.329459011554718,0.3257604
2026-07-22,0.3287700116634369,0.32605278
2026-07-23,0.3286049962043762,0.32643768
2026-07-24,0.3305110037326813,0.32683375
2026-07-25,0.3312790095806122,0.32735524
2026-07-26,0.3320969939231872,0.32795268
2026-07-27,0.3248650133609772,0.3286034
2026-07-28,0.3244700133800506,0.32863465
2026-07-29,0.3253319859504699,0.32831386
2026-07-30,0.328341007232666,0.32788298
2026-07-31,0.3256939947605133,0.3276649
2026-08-01,0.3275359869003296,0.32735944
2026-08-02,0.3264069855213165,0.32719964
2026-08-03,0.3285079896450043,0.3270355
2026-08-04,0.3269349932670593,0.3270625
2026-08-05,0.3270449936389923,0.32705745
2026-08-06,0.3268600106239319,0.32705373
2026-08-07,0.3274030089378357,0.32703397
2026-08-08,0.3287599980831146,0.32705125
2026-08-09,0.3295879960060119,0.3271953
2026-08-10,0.3305529952049255,0.32745984
2026-08-11,0.3347649872303009,0.32784554
2026-08-12,0.3358190059661865,0.32860446
2026-08-13,0.3342730104923248,0.3295734
2026-08-14,0.3324550092220306,0.3304484
2026-08-15,0.3309150040149688,0.3310523
2026-08-16,0.3308070003986358,0.33132878
2026-08-17,0.3310649991035461,0.33138862
2026-08-18,0.3322007358074188,0.33133748
