date,actual_close,predicted_close
2026-05-29,642.2872924804688,718.892
2026-05-30,717.9337768554688,718.02747
2026-05-31,708.584228515625,719.51324
2026-06-01,692.1307983398438,722.483
2026-06-02,650.4299926757812,725.89526
2026-06-03,620.0994262695312,728.0961
2026-06-04,603.5347290039062,728.24
2026-06-05,572.1068725585938,726.2499
2026-06-06,574.5108032226562,721.6937
2026-06-07,603.6289672851562,715.45734
2026-06-08,601.6277465820312,709.1971
2026-06-09,592.8506469726562,703.1599
2026-06-10,586.173828125,697.2533
2026-06-11,605.0415649414062,691.44293
2026-06-12,603.5065917968749,686.5377
2026-06-13,609.5437622070312,682.45374
2026-06-14,616.0859375,679.3225
2026-06-15,617.421875,677.22314
2026-06-16,604.3461303710938,676.00006
2026-06-17,600.9586791992188,675.01514
2026-06-18,578.0147094726562,674.0867
2026-06-19,581.1637573242188,672.4387
2026-06-20,587.6138916015625,670.37195
2026-06-21,583.7516479492188,668.27563
2026-06-22,589.918701171875,666.1127
2026-06-23,577.5996704101562,664.1831
2026-06-24,563.7708129882812,662.0944
2026-06-25,559.7989501953125,659.4842
2026-06-26,566.8584594726562,656.4243
2026-06-27,556.390869140625,653.36847
2026-06-28,550.69970703125,650.0862
2026-06-29,558.668212890625,646.55334
2026-06-30,545.6861572265625,643.221
2026-07-01,550.1094970703125,639.73206
2026-07-02,558.0145263671875,636.38464
2026-07-03,573.4421997070312,633.5301
2026-07-04,574.9729614257812,631.67255
2026-07-05,588.9351196289062,630.69226
2026-07-06,585.4335327148438,630.8639
2026-07-07,576.7965698242188,631.7711
2026-07-08,568.3060913085938,632.8791
2026-07-09,568.4684448242188,633.7759
2026-07-10,575.031982421875,634.45557
2026-07-11,574.8894653320312,635.1558
2026-07-12,573.9483032226562,635.8449
2026-07-13,566.6336669921875,636.4696
2026-07-14,581.7556762695312,636.7774
2026-07-15,580.1040649414062,637.3373
2026-07-16,572.1932373046875,638.0304
2026-07-17,567.7648315429688,638.5354
2026-07-18,570.2855224609375,638.72345
2026-07-19,570.4041748046875,638.7461
2026-07-20,570.7332763671875,638.6539
2026-07-21,573.5968627929688,638.4952
2026-07-22,570.7539672851562,638.39386
2026-07-23,566.9454956054688,638.251
2026-07-24,564.3374633789062,637.9536
2026-07-25,568.46875,637.45996
2026-07-26,574.5038452148438,636.97394
2026-07-27,565.73046875,636.72107
2026-07-28,570.4871826171875,636.36725
2026-07-29,571.4020385742188,636.10077
2026-07-30,592.0128173828125,635.9439
2026-07-31,586.427001953125,636.56793
2026-08-01,574.9596557617188,637.5893
2026-08-02,587.5682983398438,638.4763
2026-08-03,588.795166015625,639.6301
2026-08-04,592.8079223632812,640.9891
2026-08-05,593.2213134765625,642.5852
2026-08-06,591.6528930664062,644.31555
2026-08-07,592.1971435546875,646.0278
2026-08-08,600.4220581054688,647.67694
2026-08-09,601.7662963867188,649.4933
2026-08-10,598.6873168945312,651.42395
2026-08-11,616.4986572265625,653.27045
2026-08-12,609.6798095703125,655.5794
2026-08-13,610.0366821289062,657.9441
2026-08-14,607.5797729492188,660.27
2026-08-15,607.104248046875,662.3985
2026-08-16,602.4793701171875,664.28314
2026-08-17,605.17236328125,665.76447
2026-08-18,603.5281982421875,666.9802
2026-08-19,626.4718017578125,667.90924
2026-08-20,654.9075317382812,669.3634
2026-08-21,686.966796875,672.14136
2026-08-22,695.7017211914062,676.91425
2026-08-23,701.8467407226562,683.3247
2026-08-24,703.6381225585938,690.91437
2026-08-25,694.0257568359375,699.13586
2026-08-26,707.8804931640625,707.176
2026-08-27,712.1705932617188,715.2002
2026-08-28,691.1170043945312,723.0574
2026-08-29,692.6039428710938,729.8127
2026-08-30,684.8091430664062,735.52637
2026-08-31,691.0252685546875,740.01404
2026-09-01,682.7491455078125,743.6429
2026-09-02,688.2100219726562,746.2669
