date,actual_close,predicted_close
2026-05-08,2306.97216796875,2328.1433
2026-05-09,2326.727294921875,2327.3718
2026-05-10,2369.0439453125,2327.0425
2026-05-11,2339.36083984375,2332.1265
2026-05-12,2274.6435546875,2335.8887
2026-05-13,2257.576416015625,2330.4976
2026-05-14,2280.934814453125,2318.5947
2026-05-15,2223.328857421875,2307.3577
2026-05-16,2179.751953125,2290.814
2026-05-17,2127.645263671875,2268.137
2026-05-18,2128.51611328125,2238.6072
2026-05-19,2109.9638671875,2209.1143
2026-05-20,2126.9833984375,2181.149
2026-05-21,2131.41064453125,2159.6929
2026-05-22,2064.636962890625,2145.249
2026-05-23,2115.951416015625,2128.746
2026-05-24,2097.993896484375,2119.4783
2026-05-25,2111.370361328125,2113.455
2026-05-26,2070.858154296875,2111.7942
2026-05-27,2022.1982421875,2108.1072
2026-05-28,2007.552734375,2098.0447
2026-05-29,2011.978515625,2083.9626
2026-05-30,2019.458251953125,2069.9238
2026-05-31,2004.3415527343748,2058.577
2026-06-01,2003.22119140625,2048.4214
2026-06-02,1857.71630859375,2040.1342
2026-06-03,1811.7322998046877,2016.7843
2026-06-04,1769.58056640625,1982.4626
2026-06-05,1580.86083984375,1941.4735
2026-06-06,1568.7677001953125,1880.6975
2026-06-07,1686.396240234375,1814.6464
2026-06-08,1690.1485595703127,1766.7723
2026-06-09,1637.7066650390625,1735.5498
2026-06-10,1620.1376953125,1711.9192
2026-06-11,1672.2806396484375,1693.6782
2026-06-12,1665.1278076171875,1687.1105
2026-06-13,1680.214599609375,1688.5707
2026-06-14,1724.6132812499998,1693.62
2026-06-15,1794.961181640625,1705.5469
2026-06-16,1790.3981933593752,1730.1066
2026-06-17,1747.885498046875,1757.6461
2026-06-18,1709.5334472656252,1778.696
2026-06-19,1710.9824218750002,1788.9963
2026-06-20,1739.3013916015625,1792.2803
2026-06-21,1704.5805664062502,1794.2784
2026-06-22,1726.5108642578125,1791.0245
2026-06-23,1665.436767578125,1787.544
2026-06-24,1619.9249267578125,1777.2559
2026-06-25,1564.816650390625,1758.9664
2026-06-26,1576.6160888671875,1731.9083
2026-06-27,1571.5882568359375,1704.5037
2026-06-28,1570.3612060546875,1683.9609
2026-06-29,1610.205810546875,1672.4886
2026-06-30,1569.5838623046875,1667.4327
2026-07-01,1608.960693359375,1663.4143
2026-07-02,1698.16943359375,1662.9266
2026-07-03,1756.5186767578125,1670.0725
2026-07-04,1779.032958984375,1687.4468
2026-07-05,1783.0059814453123,1710.869
2026-07-06,1797.5737304687502,1744.0125
2026-07-07,1768.5114746093752,1777.0563
2026-07-08,1742.6776123046873,1801.6707
2026-07-09,1744.484619140625,1815.2872
2026-07-10,1795.6932373046873,1820.9861
2026-07-11,1788.099609375,1827.2317
2026-07-12,1805.7880859375,1832.0431
2026-07-13,1773.500732421875,1837.3738
2026-07-14,1889.4798583984373,1838.5164
2026-07-15,1916.9437255859373,1850.4967
2026-07-16,1863.193359375,1870.4917
2026-07-17,1840.9881591796875,1886.3654
2026-07-18,1861.3920898437498,1895.2725
2026-07-19,1871.5085449218752,1901.4183
2026-07-20,1903.7589111328125,1906.3511
2026-07-21,1928.3837890625,1913.7002
2026-07-22,1933.4901123046875,1924.3824
2026-07-23,1877.1002197265623,1936.2369
2026-07-24,1860.1767578124998,1940.638
2026-07-25,1873.222412109375,1938.1863
2026-07-26,1953.4112548828125,1933.582
2026-07-27,1890.6135253906248,1937.6655
2026-07-28,1919.948486328125,1938.8282
2026-07-29,1908.51904296875,1941.5996
2026-07-30,1917.3729248046873,1943.6023
2026-07-31,1860.345947265625,1945.95
2026-08-01,1843.417724609375,1941.4979
2026-08-02,1882.5219726562498,1931.6978
2026-08-03,1858.2564697265623,1924.5931
2026-08-04,1868.3858642578125,1917.052
2026-08-05,1906.5260009765625,1911.3677
2026-08-06,1902.0574951171875,1911.9248
2026-08-07,1913.2794189453125,1915.5187
2026-08-08,1915.532958984375,1921.7747
2026-08-09,1908.6827392578127,1929.102
2026-08-10,1871.2786865234373,1935.3711
2026-08-11,1881.37353515625,1935.881
2026-08-12,1878.1350097656252,1934.1989
2026-08-13,1883.9913330078127,1931.065
2026-08-14,1880.6500244140625,1928.1437
2026-08-15,1880.9083251953127,1925.2916
2026-08-16,1873.9429931640627,1922.8468
2026-08-17,1912.2021484375,1920.1149
2026-08-18,1899.81005859375,1922.0355
